[31-Oct-2017 07:37:36 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:36 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:36 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:36 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:36 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:40 UTC] PHP Notice:  Use of undefined constant JSON_LOOSE_TYPE - assumed 'JSON_LOOSE_TYPE' in C:\inetpub\adzCRM\include\utils.php on line 3915
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:40 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:48 UTC] PHP Notice:  Use of undefined constant JSON_LOOSE_TYPE - assumed 'JSON_LOOSE_TYPE' in C:\inetpub\adzCRM\include\utils.php on line 3915
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:49 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Notice:  Undefined index: LBL_UPDATE_TEXT in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 350
[31-Oct-2017 07:37:53 UTC] PHP Notice:  Undefined index: LBL_INTERNAL in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 353
[31-Oct-2017 07:37:53 UTC] PHP Notice:  Undefined index: LBL_UPDATE_TEXT in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 350
[31-Oct-2017 07:37:53 UTC] PHP Notice:  Undefined index: LBL_INTERNAL in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 353
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:37:53 UTC] PHP Notice:  Use of undefined constant JSON_LOOSE_TYPE - assumed 'JSON_LOOSE_TYPE' in C:\inetpub\adzCRM\include\utils.php on line 3915
[31-Oct-2017 07:38:22 UTC] PHP Notice:  Use of undefined constant JSON_LOOSE_TYPE - assumed 'JSON_LOOSE_TYPE' in C:\inetpub\adzCRM\include\utils.php on line 3915
[31-Oct-2017 07:38:22 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:22 UTC] PHP Warning:  Declaration of SugarWidgetSubPanelEditRoleButton::displayHeaderCell(&$layout_def) should be compatible with SugarWidgetField::displayHeaderCell($layout_def) in C:\inetpub\adzCRM\include\generic\SugarWidgets\SugarWidgetSubPanelEditRoleButton.php on line 75
[31-Oct-2017 07:38:22 UTC] PHP Warning:  Declaration of SugarWidgetSubPanelEditRoleButton::displayList(&$layout_def) should be compatible with SugarWidgetField::displayList($layout_def) in C:\inetpub\adzCRM\include\generic\SugarWidgets\SugarWidgetSubPanelEditRoleButton.php on line 75
[31-Oct-2017 07:38:22 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:22 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:22 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:22 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:22 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:30 UTC] PHP Notice:  Undefined index: LBL_UPDATE_TEXT in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 350
[31-Oct-2017 07:38:30 UTC] PHP Notice:  Undefined index: LBL_INTERNAL in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 353
[31-Oct-2017 07:38:30 UTC] PHP Notice:  Undefined index: LBL_UPDATE_TEXT in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 350
[31-Oct-2017 07:38:30 UTC] PHP Notice:  Undefined index: LBL_INTERNAL in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 353
[31-Oct-2017 07:38:30 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:31 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:31 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:31 UTC] PHP Notice:  Use of undefined constant JSON_LOOSE_TYPE - assumed 'JSON_LOOSE_TYPE' in C:\inetpub\adzCRM\include\utils.php on line 3915
[31-Oct-2017 07:38:37 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:37 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:37 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:37 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:37 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:37 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:37 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:37 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:38 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:38:38 UTC] PHP Warning:  Declaration of SugarWidgetSubPanelRemoveButtonAccount::displayList(&$layout_def) should be compatible with SugarWidgetSubPanelRemoveButton::displayList($layout_def) in C:\inetpub\adzCRM\include\generic\SugarWidgets\SugarWidgetSubPanelRemoveButtonAccount.php on line 45
[31-Oct-2017 07:38:38 UTC] PHP Notice:  Undefined index: LBL_UPDATE_TEXT in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 350
[31-Oct-2017 07:38:38 UTC] PHP Notice:  Undefined index: LBL_INTERNAL in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 353
[31-Oct-2017 07:38:38 UTC] PHP Notice:  Undefined index: LBL_UPDATE_TEXT in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 350
[31-Oct-2017 07:38:38 UTC] PHP Notice:  Undefined index: LBL_INTERNAL in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 353
[31-Oct-2017 07:39:24 UTC] PHP Notice:  Undefined index: record_module in C:\inetpub\adzCRM\modules\Favorites\controller.php on line 72
[31-Oct-2017 07:39:24 UTC] PHP Notice:  Undefined index: record_id in C:\inetpub\adzCRM\modules\Favorites\controller.php on line 72
[31-Oct-2017 07:39:42 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:39:42 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:39:42 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:39:42 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:39:42 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:39:42 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:39:42 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:39:42 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:39:42 UTC] PHP Warning:  A non-numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSubPanel.php on line 323
[31-Oct-2017 07:39:42 UTC] PHP Warning:  Declaration of SugarWidgetSubPanelRemoveButtonAccount::displayList(&$layout_def) should be compatible with SugarWidgetSubPanelRemoveButton::displayList($layout_def) in C:\inetpub\adzCRM\include\generic\SugarWidgets\SugarWidgetSubPanelRemoveButtonAccount.php on line 45
[31-Oct-2017 07:39:42 UTC] PHP Notice:  Undefined index: LBL_UPDATE_TEXT in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 350
[31-Oct-2017 07:39:42 UTC] PHP Notice:  Undefined index: LBL_INTERNAL in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 353
[31-Oct-2017 07:39:42 UTC] PHP Notice:  Undefined index: LBL_UPDATE_TEXT in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 350
[31-Oct-2017 07:39:42 UTC] PHP Notice:  Undefined index: LBL_INTERNAL in C:\inetpub\adzCRM\modules\AOP_Case_Updates\Case_Updates.php on line 353
[31-Oct-2017 07:39:57 UTC] PHP Notice:  Use of undefined constant JSON_LOOSE_TYPE - assumed 'JSON_LOOSE_TYPE' in C:\inetpub\adzCRM\include\utils.php on line 3915
[31-Oct-2017 07:39:57 UTC] PHP Warning:  Declaration of PopupSmarty::setup($seed, $file = NULL, $where = NULL, $params = Array, $offset = 0, $limit = -1, $filter_fields = Array, $id_field = 'id') should be compatible with ListViewDisplay::setup($seed, $file, $where, $params = Array, $offset = 0, $limit = -1, $filter_fields = Array, $id_field = 'id', $id = NULL) in C:\inetpub\adzCRM\include\Popups\PopupSmarty.php on line 46
[31-Oct-2017 07:39:57 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:39:57 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:39:57 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:39:57 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:39:57 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:39:57 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:47 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:47 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:47 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:47 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:47 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:47 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:47 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:47 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:47 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:47 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:47 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:47 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:48 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:48 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:48 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:48 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:48 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:48 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:48 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:48 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:48 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:48 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:48 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:48 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:56 UTC] PHP Notice:  Use of undefined constant JSON_LOOSE_TYPE - assumed 'JSON_LOOSE_TYPE' in C:\inetpub\adzCRM\include\utils.php on line 3915
[31-Oct-2017 07:40:56 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:56 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:56 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:56 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:56 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:56 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:56 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 100
[31-Oct-2017 07:40:56 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:56 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
[31-Oct-2017 07:40:56 UTC] PHP Notice:  A non well formed numeric value encountered in C:\inetpub\adzCRM\include\ListView\ListViewSmarty.php on line 106
